train_domains,test_domains,fraction,method,avg_acc,worst_acc,train_loss,val_loss
"['Art', 'Clipart']",['Real World'],0.2,CORAL,0.3245352306633004,0.3245352306633004,8.213272221883138,4.115673575840167
"['Art', 'Clipart']",['Real World'],0.2,CORAL+NC,0.2836814321781042,0.2836814321781042,8.220928192138672,4.118161220082127
"['Art', 'Clipart']",['Real World'],0.5,ERM,0.5113610282304338,0.5113610282304338,8.061875549522606,4.0330214998386635
"['Art', 'Clipart']",['Real World'],0.5,ERM+NC,0.3821436768418637,0.3821436768418637,8.062951345701475,4.032558805383836
"['Art', 'Clipart']",['Real World'],0.5,CORAL,0.45719531787927475,0.45719531787927475,8.052256274867702,4.03145100420868
"['Art', 'Clipart']",['Real World'],0.5,CORAL+NC,0.49942621069543264,0.49942621069543264,8.06429386138916,4.033088953965078
"['Art', 'Clipart']",['Real World'],0.8,ERM,0.523295845765435,0.523295845765435,7.884105849266052,3.9425309449126478
"['Art', 'Clipart']",['Real World'],0.8,ERM+NC,0.4845076887766812,0.4845076887766812,7.896787095069885,3.9457768251350336
"['Art', 'Clipart']",['Real World'],0.8,CORAL,0.4620151480376406,0.4620151480376406,7.8875761270523075,3.9455458393933056
"['Art', 'Clipart']",['Real World'],0.8,CORAL+NC,0.4808354372274501,0.4808354372274501,7.891769822438558,3.941433570897713
['Art'],"['Clipart', 'Real World']",0.1,ERM,0.10159827597674978,0.08407789232531501,4.124832766396659,4.155333223521314
['Art'],"['Clipart', 'Real World']",0.1,ERM+NC,0.09138777088704803,0.08087056128293242,4.1259227480207175,4.155759707873727
['Art'],"['Clipart', 'Real World']",0.1,CORAL,0.06948984149744154,0.0581901489117984,4.125333445412772,4.159766937555267
['Art'],"['Clipart', 'Real World']",0.1,CORAL+NC,0.06961406392420355,0.047880870561282936,4.125836304255894,4.157463955770553
['Art'],"['Clipart', 'Real World']",0.2,ERM,0.13530890371145063,0.11477663230240549,4.092888704935709,4.139312626370304
['Art'],"['Clipart', 'Real World']",0.2,ERM+NC,0.19861149560909871,0.16242840778923254,4.10091609954834,4.13570009480323
['Art'],"['Clipart', 'Real World']",0.2,CORAL,0.219591993082454,0.18442153493699887,4.091089153289795,4.137887358056097
['Art'],"['Clipart', 'Real World']",0.2,CORAL+NC,0.20044804203108532,0.16197021764032074,4.102943547566732,4.1401104694761415
['Art'],"['Clipart', 'Real World']",0.5,ERM,0.35284787471859347,0.2854524627720504,4.012999508831952,4.079053624846991
['Art'],"['Clipart', 'Real World']",0.5,ERM+NC,0.3585485404719295,0.32600229095074457,4.01547537623225,4.081027000805428
['Art'],"['Clipart', 'Real World']",0.5,CORAL,0.2983690186901514,0.2515463917525773,4.007384802844073,4.0807741715336086
['Art'],"['Clipart', 'Real World']",0.5,CORAL+NC,0.32369748513340174,0.28751431844215347,4.011294996416247,4.079419794409352
['Art'],"['Clipart', 'Real World']",0.8,ERM,0.3552243483317783,0.3218785796105384,3.930463945865631,4.024385093277183
['Art'],"['Clipart', 'Real World']",0.8,ERM+NC,0.3361995719387191,0.2946162657502864,3.9340507348378497,4.0233070811083405
['Art'],"['Clipart', 'Real World']",0.8,CORAL,0.32347554106425364,0.27926689576174113,3.9222714861234027,4.025837031587473
['Art'],"['Clipart', 'Real World']",0.8,CORAL+NC,0.3262385633209689,0.26964490263459334,3.929553512732188,4.025498424521455
['Clipart'],"['Art', 'Real World']",0.1,ERM,0.1674375349841254,0.1508034610630408,4.107747261340801,4.140276494876755
['Clipart'],"['Art', 'Real World']",0.1,ERM+NC,0.12113999617379229,0.11948908117016893,4.108582276564378,4.141482333053078
['Clipart'],"['Art', 'Real World']",0.1,CORAL,0.12596531125670118,0.11536876802637,4.109272846808801,4.141793784159317
['Clipart'],"['Art', 'Real World']",0.1,CORAL+NC,0.1450319492126249,0.13720642768850433,4.1191238623399,4.141343402001428
['Clipart'],"['Art', 'Real World']",0.2,ERM,0.35036501699995626,0.33786567779151216,4.070086090653031,4.104527740802834
['Clipart'],"['Art', 'Real World']",0.2,ERM+NC,0.3133448497835204,0.30284301606922126,4.070628784320973,4.1030363658144555
['Clipart'],"['Art', 'Real World']",0.2,CORAL,0.3247156657672336,0.3127317676143387,4.066196830184372,4.104654335599277
['Clipart'],"['Art', 'Real World']",0.2,CORAL+NC,0.28791522651934537,0.26782035434693036,4.070989997298629,4.102878832359968
['Clipart'],"['Art', 'Real World']",0.5,ERM,0.43235418919150226,0.41944787803873096,3.946031300460591,4.001263571621977
['Clipart'],"['Art', 'Real World']",0.5,ERM+NC,0.41521375271066385,0.414275877897636,3.9541428264449623,4.002915167073242
['Clipart'],"['Art', 'Real World']",0.5,CORAL,0.44530693306756036,0.44273582740417716,3.945424434016733,3.996257236439778
['Clipart'],"['Art', 'Real World']",0.5,CORAL+NC,0.4384876587779266,0.4326328800988875,3.949897636385525,4.000258491081361
['Clipart'],"['Art', 'Real World']",0.8,ERM,0.5076819205255239,0.5051503914297487,3.8355240231260246,3.904620920751678
['Clipart'],"['Art', 'Real World']",0.8,ERM+NC,0.46846882373618115,0.4622991347342398,3.8349219855912233,3.89994349007779
['Clipart'],"['Art', 'Real World']",0.8,CORAL,0.48682067199971557,0.4866089822826535,3.8335215717280677,3.898076645155605
